Parcel.ID,Address,Sale.Price,Sale.Date,Sale.Condition,Assessed.Value,Parcel.Type,Year.Built,Total.Living.Area,Finished.Bsmt.Area,Lot.Area,Bedrooms,Central.Air,Fireplaces,Occupancy,Style,Neighborhood,INSTRUMENTNUMBER,Date,year,month,day,Sale.Mean.Price,age,class,long,lat
528445090,2506 YORKSHIRE ST,315000,11/1/2016 12:00:00 AM,Normal,267100,Dwg&Lot,2005,1998,0,10911,3,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Somerst,201611242,2016-11-01,2016,11,1,195700.491803279,11,11~20 years,-93.642375,42.052894
528450080,2811 CLAYTON DR,294550,8/1/2016 12:00:00 AM,Partial,5400,Dwg&Lot,2016,1271,0,11799,3,Yes,0,Single-family detached (includes detached townhouses),One story,Somerst,201608241,2016-08-01,2016,8,1,198767.131313131,0,new,-93.6472035,42.0521041
528452040,2711 KINGSTON DR,260000,6/1/2016 12:00:00 AM,Normal,227700,Dwg&Lot,2010,1573,525,9221,3,Yes,0,Single-family detached (includes detached townhouses),Two story,Somerst,201605092,2016-06-01,2016,6,1,185187.727848101,6,1~10 years,-93.6457711,42.0522073
528452050,2705 KINGSTON DR,310000,5/1/2016 12:00:00 AM,Normal,286600,Dwg&Lot,2014,1812,0,10487,3,Yes,1,Single-family detached (includes detached townhouses),One story,Somerst,201604880,2016-05-01,2016,5,1,188974.820754717,2,1~10 years,-93.6456965,42.0521955
528454020,2712 KINGSTON DR,320000,3/1/2016 12:00:00 AM,Normal,305800,Dwg&Lot,2013,1690,1098,8925,3,Yes,1,Single-family detached (includes detached townhouses),One story,Somerst,201602505,2016-03-01,2016,3,1,171606.488372093,3,1~10 years,-93.6456646,42.0521922
528456020,2822 CLAYTON DR,337500,6/1/2016 12:00:00 AM,Normal,293600,Dwg&Lot,2011,1637,1021,9994,3,Yes,1,Single-family detached (includes detached townhouses),One story,Somerst,201606372,2016-06-01,2016,6,1,185187.727848101,5,1~10 years,-93.647723,42.0520407
528456110,2706 CLAYTON DR,254280,8/1/2016 12:00:00 AM,Partial,5300,Dwg&Lot,2016,1271,0,11415,3,Yes,0,Single-family detached (includes detached townhouses),One story,Somerst,201608349,2016-08-01,2016,8,1,198767.131313131,0,new,-93.6454837,42.0513204
528458060,2822 ASPEN RD,249900,6/1/2016 12:00:00 AM,Normal,224700,Dwg&Lot,2008,1402,0,8640,3,Yes,0,Single-family detached (includes detached townhouses),One story,Somerst,201605537,2016-06-01,2016,6,1,185187.727848101,8,1~10 years,-93.647288,42.05079
528458090,2804 ASPEN RD,260000,5/1/2016 12:00:00 AM,Abnorml,208500,Dwg&Lot,2007,1646,0,10411,3,Yes,1,Single-family detached (includes detached townhouses),Two story,Somerst,201605474,2016-05-01,2016,5,1,188974.820754717,9,1~10 years,-93.6463809,42.0507199
528460010,2835 CAMBRIDGE DR,290000,9/1/2016 12:00:00 AM,Normal,255000,Dwg&Lot,2013,1360,849,10832,3,Yes,1,Single-family detached (includes detached townhouses),One story,Somerst,201609825,2016-09-01,2016,9,1,194895.390625,3,1~10 years,-93.649144,42.051434
528460040,2817 CAMBRIDGE DR,333000,7/1/2016 12:00:00 AM,Normal,319000,Dwg&Lot,2014,1865,435,10694,3,Yes,1,Single-family detached (includes detached townhouses),Two story,Somerst,201607579,2016-07-01,2016,7,1,209734.222222222,2,1~10 years,-93.649118,42.050765
528482100,2403 CLAYTON DR,286150,7/1/2016 12:00:00 AM,Normal,251400,Dwg&Lot,2004,1994,602,9375,3,Yes,1,Single-family detached (includes detached townhouses),Two story,Somerst,201606446,2016-07-01,2016,7,1,209734.222222222,12,11~20 years,-93.64073,42.051305
528490080,2312 CLAYTON DR,265000,6/1/2016 12:00:00 AM,Normal,230300,Dwg&Lot,2003,1728,503,8791,3,Yes,0,Single-family detached (includes detached townhouses),Two story,Somerst,201605513,2016-06-01,2016,6,1,185187.727848101,13,11~20 years,-93.640134,42.050699
529210010,4226 CARTIER AVE,496908,8/1/2016 12:00:00 AM,Partial,900,Dwg&Lot,2016,2007,1257,15240,3,Yes,1,Single-family detached (includes detached townhouses),One story,NridgHt,201608739,2016-08-01,2016,8,1,198767.131313131,0,new,-93.6616096,42.0614848
529230050,4304 ALDRIN AVE,423500,8/1/2016 12:00:00 AM,Normal,352000,Dwg&Lot,2015,1797,1262,10660,3,Yes,2,Single-family detached (includes detached townhouses),One story,NridgHt,201608155,2016-08-01,2016,8,1,198767.131313131,1,1~10 years,-93.6603329,42.0611881
529240030,4013 CARTIER AVE,633610,12/1/2016 12:00:00 AM,Partial,1700,Dwg&Lot,2016,1973,1078,37396,3,Yes,1,Single-family detached (includes detached townhouses),One story,NridgHt,201612703,2016-12-01,2016,12,1,214073.829787234,0,new,-93.6616096,42.0614848
531363070,5504 KANSAS DR,168000,11/1/2016 12:00:00 AM,Normal,201700,Dwg&Lot,2005,1114,600,7500,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201611467,2016-11-01,2016,11,1,195700.491803279,11,11~20 years,-93.692928,42.03771
531363110,5501 MISSOURI  ST,253088,7/1/2016 12:00:00 AM,Partial,3800,Dwg&Lot,2016,1325,0,8554,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201607034,2016-07-01,2016,7,1,209734.222222222,0,new,-93.6929031,42.037087
531367100,5422 MISSOURI  ST,261000,5/1/2016 12:00:00 AM,Normal,245600,Dwg&Lot,2014,1470,0,8234,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201604372,2016-05-01,2016,5,1,188974.820754717,2,1~10 years,-93.6924121,42.0369268
531367120,5412 MISSOURI  ST,275700,6/1/2016 12:00:00 AM,Normal,267100,Dwg&Lot,2015,1475,527,8203,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201605015,2016-06-01,2016,6,1,185187.727848101,1,1~10 years,-93.6918569,42.0369686
531382120,5214 MARYLAND ST,226000,11/1/2016 12:00:00 AM,Normal,227700,Dwg&Lot,1994,1679,1138,8125,3,Yes,1,Single-family detached (includes detached townhouses),One story,SawyerW,201611425,2016-11-01,2016,11,1,195700.491803279,22,21~30 years,-93.689695,42.03571
531385070,1412 NEBRASKA AVE,227500,7/1/2016 12:00:00 AM,Normal,197300,Dwg&Lot,2000,1400,580,8450,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201606428,2016-07-01,2016,7,1,209734.222222222,16,11~20 years,-93.688518,42.03631
531385090,1400 NEBRASKA AVE,190000,1/1/2016 12:00:00 AM,Normal,167200,Dwg&Lot,1995,1502,0,8451,3,Yes,0,Single-family detached (includes detached townhouses),Two story,SawyerW,201600876,2016-01-01,2016,1,1,189237.188679245,21,21~30 years,-93.688512,42.035953
531385130,1320 NEBRASKA AVE,267000,7/1/2016 12:00:00 AM,Normal,254700,Dwg&Lot,1998,1494,1443,16196,3,Yes,1,Single-family detached (includes detached townhouses),One story,SawyerW,201606614,2016-07-01,2016,7,1,209734.222222222,18,11~20 years,-93.6889607,42.0352974
531385140,1314 NEBRASKA AVE,275000,5/1/2016 12:00:00 AM,Normal,216100,Dwg&Lot,2003,1455,1420,20150,3,Yes,1,Single-family detached (includes detached townhouses),One story,SawyerW,201604359,2016-05-01,2016,5,1,188974.820754717,13,11~20 years,-93.688755,42.035003
531450040,1309 KENTUCKY AVE,210000,2/1/2016 12:00:00 AM,Normal,190000,Dwg&Lot,1992,1603,387,7153,3,Yes,0,Single-family detached (includes detached townhouses),Two story,SawyerW,201601472,2016-02-01,2016,2,1,211082.97826087,24,21~30 years,-93.688053,42.034894
531451270,1508 KENTUCKY AVE,218000,6/1/2016 12:00:00 AM,Normal,179500,Dwg&Lot,1992,1588,0,11218,3,Yes,0,Single-family detached (includes detached townhouses),Two story,SawyerW,201605475,2016-06-01,2016,6,1,185187.727848101,24,21~30 years,-93.6877643,42.0366198
531453010,1304 ILLINOIS AVE,205000,6/1/2016 12:00:00 AM,Normal,160700,Dwg&Lot,1984,1097,650,9672,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201606025,2016-06-01,2016,6,1,185187.727848101,32,31~40 years,-93.684765,42.034743
531453050,1402 ILLINOIS AVE,140000,2/1/2016 12:00:00 AM,Normal,123600,Dwg&Lot,1984,926,665,7800,3,Yes,1,Single-family detached (includes detached townhouses),One story,SawyerW,201601444,2016-02-01,2016,2,1,211082.97826087,32,31~40 years,-93.684778,42.035554
531453180,1401 ILLINOIS AVE,185000,2/1/2016 12:00:00 AM,Normal,150300,Dwg&Lot,1984,1014,883,9345,3,Yes,0,Single-family detached (includes detached townhouses),Split level,SawyerW,201601468,2016-02-01,2016,2,1,211082.97826087,32,31~40 years,-93.685466,42.03554
532376070,1320 GARFIELD AVE,142300,10/1/2016 12:00:00 AM,Normal,140000,Dwg&Lot,1965,1020,544,9316,3,Yes,0,Single-family detached (includes detached townhouses),One story,Sawyer,201610336,2016-10-01,2016,10,1,215454.136363636,51,51~60 years,-93.669245,42.035231
532376100,3801 TORONTO ST,150500,7/1/2016 12:00:00 AM,Normal,123600,Dwg&Lot,1965,882,882,8877,3,Yes,0,Single-family detached (includes detached townhouses),One story,Sawyer,201606610,2016-07-01,2016,7,1,209734.222222222,51,51~60 years,-93.669467,42.035746
532377100,1305 ALABAMA LN,166000,6/1/2016 12:00:00 AM,Normal,141100,Dwg&Lot,1963,1040,824,7500,3,Yes,0,Single-family detached (includes detached townhouses),One story,Sawyer,201606099,2016-06-01,2016,6,1,185187.727848101,53,51~60 years,-93.6723109,42.034705
532378130,1309 GARFIELD AVE,135500,1/1/2016 12:00:00 AM,Normal,127500,Dwg&Lot,1964,912,644,8020,3,No,0,Single-family detached (includes detached townhouses),One story,Sawyer,201601090,2016-01-01,2016,1,1,189237.188679245,52,51~60 years,-93.670014,42.034918
532378180,3825 ONTARIO ST,150000,10/1/2016 12:00:00 AM,Normal,130200,Dwg&Lot,1962,912,730,7150,3,Yes,0,Single-family detached (includes detached townhouses),One story,Sawyer,201610523,2016-10-01,2016,10,1,215454.136363636,54,51~60 years,-93.670917,42.0347409
532476090,3327 KINGMAN RD,255000,10/1/2016 12:00:00 AM,Normal,199900,Dwg&Lot,1976,1667,507,18360,3,Yes,2,Single-family detached (includes detached townhouses),Split foyer,Veenker,201611196,2016-10-01,2016,10,1,215454.136363636,40,31~40 years,-93.662181,42.037884
532479115,1312 WISCONSIN CIR,190000,11/1/2016 12:00:00 AM,Normal,169000,Dwg&Lot,1974,1060,719,12542,3,Yes,1,Single-family detached (includes detached townhouses),One story,Sawyer,201611466,2016-11-01,2016,11,1,195700.491803279,42,41~50 years,-93.6622004,42.0349933
533110020,2619 LINDENWOOD CIR,820000,1/1/2016 12:00:00 AM,Normal,707300,Dwg&Lot,1991,4615,2114,36274,3,Yes,2,Single-family detached (includes detached townhouses),Two story,NoRidge,201600879,2016-01-01,2016,1,1,189237.188679245,25,21~30 years,-93.6560779,42.046859
533115030,2620 RIDGETOP RD,350000,5/1/2016 12:00:00 AM,Normal,342300,Dwg&Lot,1990,2170,719,10875,3,Yes,1,Single-family detached (includes detached townhouses),One story,NoRidge,201605367,2016-05-01,2016,5,1,188974.820754717,26,21~30 years,-93.654772,42.04707
533125130,3124 GREENWOOD RD,343000,2/1/2016 12:00:00 AM,Normal,374500,Dwg&Lot,1994,2755,1082,10500,3,Yes,1,Single-family detached (includes detached townhouses),Two story,NoRidge,201602060,2016-02-01,2016,2,1,211082.97826087,22,21~30 years,-93.654183,42.048423
533213050,2721 BRISTOL DR,205900,1/1/2016 12:00:00 AM,Normal,176400,Dwg&Lot,1999,1501,456,2280,3,Yes,1,Townhouse:  inner unit,Two story,Somerst,201602578,2016-01-01,2016,1,1,189237.188679245,17,11~20 years,-93.646545,42.04719
533213120,2707 BRISTOL DR,214500,5/1/2016 12:00:00 AM,Normal,179000,Dwg&Lot,1999,1549,550,2280,3,Yes,0,Townhouse:  inner unit,Two story,Somerst,201607271,2016-05-01,2016,5,1,188974.820754717,17,11~20 years,-93.6458727,42.046999
533213130,2705 BRISTOL DR,206000,6/1/2016 12:00:00 AM,Normal,180900,Dwg&Lot,1999,1501,565,2280,3,Yes,1,Townhouse:  inner unit,Two story,Somerst,201606430,2016-06-01,2016,6,1,185187.727848101,17,11~20 years,-93.645838,42.047193
533221060,2717 HAMPTON ST,218000,4/1/2016 12:00:00 AM,Normal,172500,Dwg&Lot,2000,1573,417,2117,3,Yes,0,Townhouse:  inner unit,Two story,Somerst,201603561,2016-04-01,2016,4,1,199980.895522388,16,11~20 years,-93.646258,42.0462149
533236050,2510 BRISTOL DR,225000,6/1/2016 12:00:00 AM,Normal,248900,Dwg&Lot,1999,1739,649,2645,3,Yes,0,Townhouse:  inner unit,Two story,Somerst,201606072,2016-06-01,2016,6,1,185187.727848101,17,11~20 years,-93.6429208,42.0471073
533240040,2509 KENT AVE,246000,7/1/2016 12:00:00 AM,Normal,208900,Dwg&Lot,1998,1513,0,7758,3,Yes,0,Single-family detached (includes detached townhouses),One story,Somerst,201607172,2016-07-01,2016,7,1,209734.222222222,18,11~20 years,-93.6404359,42.046767
533251120,2810 PINEHURST CIR,190000,3/1/2016 12:00:00 AM,Family,153800,Dwg&Lot,1984,1232,660,11120,3,Yes,0,Single-family detached (includes detached townhouses),One story,Veenker,201602671,2016-03-01,2016,3,1,171606.488372093,32,31~40 years,-93.645728,42.0445009
533252150,2807 TORREY PINES RD,130000,9/1/2016 12:00:00 AM,Normal,187600,Dwg&Lot,1977,1386,689,9900,3,Yes,1,Single-family detached (includes detached townhouses),One story,Veenker,201610076,2016-09-01,2016,9,1,194895.390625,39,31~40 years,-93.6462405,42.0423685
533252180,2835 TORREY PINES RD,435500,9/1/2016 12:00:00 AM,Partial,177300,Dwg&Lot,2015,1696,858,14162,3,Yes,1,Single-family detached (includes detached townhouses),One story,Veenker,201610191,2016-09-01,2016,9,1,194895.390625,1,1~10 years,-93.647097,42.042659
533252240,2871 TORREY PINES RD,278000,5/1/2016 12:00:00 AM,Normal,247600,Dwg&Lot,1979,1970,1083,11210,3,Yes,2,Single-family detached (includes detached townhouses),Two story,Veenker,201604950,2016-05-01,2016,5,1,188974.820754717,37,31~40 years,-93.648097,42.043862
533253170,2870 TORREY PINES RD,181000,8/1/2016 12:00:00 AM,Normal,228100,Dwg&Lot,1978,1863,1088,3840,3,Yes,2,Townhouse:  end unit,Two story,Greens,201608364,2016-08-01,2016,8,1,198767.131313131,38,31~40 years,-93.648546,42.043509
533352150,1306 IOWA CIR,140000,1/1/2016 12:00:00 AM,Normal,173000,Dwg&Lot,1976,1620,1116,9991,3,Yes,1,Single-family detached (includes detached townhouses),One story,Sawyer,201600289,2016-01-01,2016,1,1,189237.188679245,40,31~40 years,-93.658967,42.03467
534104110,2706 SOMERSET DR,260000,4/1/2016 12:00:00 AM,Normal,214400,Dwg&Lot,2001,1754,652,7500,3,Yes,0,Single-family detached (includes detached townhouses),Two story,Somerst,201603866,2016-04-01,2016,4,1,199980.895522388,15,11~20 years,-93.639166,42.0489279
534125020,2719 EISENHOWER AVE,190000,8/1/2016 12:00:00 AM,Abnorml,156500,Dwg&Lot,1969,1408,222,12750,3,Yes,1,Single-family detached (includes detached townhouses),One story,NW Ames,201608366,2016-08-01,2016,8,1,198767.131313131,47,41~50 years,-93.636605,42.048833
534128080,2707 PIERCE AVE,225000,1/1/2016 12:00:00 AM,Normal,182300,Dwg&Lot,1971,1488,560,9599,3,Yes,1,Single-family detached (includes detached townhouses),One story,NW Ames,201601576,2016-01-01,2016,1,1,189237.188679245,45,41~50 years,-93.631736,42.048046
534129120,2610 PIERCE AVE,230000,9/1/2016 12:00:00 AM,Normal,210300,Dwg&Lot,1967,2074,639,8400,3,Yes,1,Single-family detached (includes detached townhouses),Two story,NW Ames,201609838,2016-09-01,2016,9,1,194895.390625,49,41~50 years,-93.631777,42.046893
534129150,2700 PIERCE AVE,310000,10/1/2016 12:00:00 AM,Normal,373700,Dwg&Lot,1972,2672,1032,16055,3,Yes,1,Single-family detached (includes detached townhouses),One story,NW Ames,201610465,2016-10-01,2016,10,1,215454.136363636,44,41~50 years,-93.631143,42.047417
534129170,2704 PIERCE AVE,197500,7/1/2016 12:00:00 AM,Normal,181000,Dwg&Lot,1971,1394,556,10240,3,Yes,0,Single-family detached (includes detached townhouses),One story,NW Ames,201607207,2016-07-01,2016,7,1,209734.222222222,45,41~50 years,-93.63105,42.047958
534129340,1613 24TH ST,187900,9/1/2016 12:00:00 AM,Normal,146900,Dwg&Lot,1968,1052,812,9000,3,Yes,0,Single-family detached (includes detached townhouses),One story,NW Ames,201609758,2016-09-01,2016,9,1,194895.390625,48,41~50 years,-93.631677,42.045823
534129400,2408 HAYES AVE,168000,3/1/2016 12:00:00 AM,Normal,168300,Dwg&Lot,1969,1298,0,10200,3,Yes,1,Single-family detached (includes detached townhouses),One story,NW Ames,201602944,2016-03-01,2016,3,1,171606.488372093,47,41~50 years,-93.6333964,42.0457858
534175100,2207 HAYES AVE,185000,11/1/2016 12:00:00 AM,Normal,179300,Dwg&Lot,1967,1334,621,10140,3,Yes,0,Single-family detached (includes detached townhouses),One story,NW Ames,201611220,2016-11-01,2016,11,1,195700.491803279,49,41~50 years,-93.632979,42.043678
534178100,1412 MCKINLEY DR,195500,4/1/2016 12:00:00 AM,Normal,183700,Dwg&Lot,1966,1176,981,14436,3,Yes,0,Single-family detached (includes detached townhouses),Split level,NW Ames,201603646,2016-04-01,2016,4,1,199980.895522388,50,41~50 years,-93.6300893,42.0428573
534200050,1322 JOHNSON ST,183000,9/1/2016 12:00:00 AM,Normal,148600,Dwg&Lot,1967,1332,414,7475,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201609372,2016-09-01,2016,9,1,194895.390625,49,41~50 years,-93.628998,42.0486099
534202050,2611 NORTHWESTERN AVE,157000,10/1/2016 12:00:00 AM,Normal,138900,Dwg&Lot,1967,925,755,8077,3,Yes,0,Single-family detached (includes detached townhouses),Split foyer,N Ames,201610416,2016-10-01,2016,10,1,215454.136363636,49,41~50 years,-93.626371,42.047656
534202160,1217 25TH ST,187900,7/1/2016 12:00:00 AM,Normal,160300,Dwg&Lot,1966,1232,698,9600,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201606365,2016-07-01,2016,7,1,209734.222222222,50,41~50 years,-93.6267392,42.0464674
534202240,2614 TYLER AVE,195000,6/1/2016 12:00:00 AM,Normal,176100,Dwg&Lot,1967,1180,663,10835,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201605416,2016-06-01,2016,6,1,185187.727848101,49,41~50 years,-93.627571,42.047873
534203120,2608 NORTHWESTERN AVE,145000,5/1/2016 12:00:00 AM,Normal,133800,Dwg&Lot,1966,876,221,12130,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201603850,2016-05-01,2016,5,1,188974.820754717,50,41~50 years,-93.625565,42.047706
534226090,2418 MELROSE AVE,185000,11/1/2016 12:00:00 AM,Normal,164100,Dwg&Lot,1965,1165,651,8450,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201611938,2016-11-01,2016,11,1,195700.491803279,51,51~60 years,-93.624359,42.046397
534250180,2305 NORTHWESTERN AVE,165500,10/1/2016 12:00:00 AM,Normal,146800,Dwg&Lot,1968,1232,0,9600,3,Yes,0,Single-family detached (includes detached townhouses),One story,NW Ames,201610552,2016-10-01,2016,10,1,215454.136363636,48,41~50 years,-93.626221,42.045025
534250260,1261 MCKINLEY DR,178000,1/1/2016 12:00:00 AM,Normal,178700,Dwg&Lot,1970,1310,926,18000,3,Yes,1,Single-family detached (includes detached townhouses),One story,NW Ames,201601062,2016-01-01,2016,1,1,189237.188679245,46,41~50 years,-93.628825,42.044943
534250340,1309 MCKINLEY DR,254000,12/1/2016 12:00:00 AM,Normal,214800,Dwg&Lot,1971,2148,346,10780,3,Yes,1,Single-family detached (includes detached townhouses),Two story,NW Ames,201612582,2016-12-01,2016,12,1,214073.829787234,45,41~50 years,-93.629357,42.044159
534251030,2233 MCKINLEY CT,239000,12/1/2016 12:00:00 AM,Normal,215300,Dwg&Lot,1971,1320,948,16500,3,Yes,1,Single-family detached (includes detached townhouses),Split foyer,NW Ames,201612617,2016-12-01,2016,12,1,214073.829787234,45,41~50 years,-93.628514,42.04376
534252100,2119 HUNZIKER DR,170500,2/1/2016 12:00:00 AM,Normal,166200,Dwg&Lot,1961,1392,418,14242,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201601660,2016-02-01,2016,2,1,211082.97826087,55,51~60 years,-93.625053,42.043741
534275010,2127 MELROSE AVE,169500,3/1/2016 12:00:00 AM,Normal,148900,Dwg&Lot,1961,1050,915,10659,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201602719,2016-03-01,2016,3,1,171606.488372093,55,51~60 years,-93.624426,42.043467
534275030,2115 MELROSE AVE,160000,7/1/2016 12:00:00 AM,Abnorml,129300,Dwg&Lot,1959,907,463,7790,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201607167,2016-07-01,2016,7,1,209734.222222222,57,51~60 years,-93.624011,42.043214
534275220,2022 HUNZIKER DR,165000,4/1/2016 12:00:00 AM,Normal,139400,Dwg&Lot,1960,1065,0,8892,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201605193,2016-04-01,2016,4,1,199980.895522388,56,51~60 years,-93.6246709,42.0428632
534276130,2115 FERNDALE AVE,90500,12/1/2016 12:00:00 AM,Abnorml,108900,Dwg&Lot,1956,1183,0,7800,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201612653,2016-12-01,2016,12,1,214073.829787234,60,51~60 years,-93.622407,42.043656
534278090,2112 FURMAN DR,117000,10/1/2016 12:00:00 AM,Normal,153100,Dwg&Lot,1956,1448,213,12527,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201610856,2016-10-01,2016,10,1,215454.136363636,60,51~60 years,-93.6228449,42.0448395
534278200,821 FURMAN DR,124800,12/1/2016 12:00:00 AM,Normal,114100,Dwg&Lot,1961,1017,0,8680,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201612638,2016-12-01,2016,12,1,214073.829787234,55,51~60 years,-93.622246,42.045098
534400010,1404 20TH ST,188700,1/1/2016 12:00:00 AM,Normal,180500,Dwg&Lot,1964,1810,371,9900,3,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,N Ames,201600693,2016-01-01,2016,1,1,189237.188679245,52,51~60 years,-93.629543,42.041742
534400190,1408 COOLIDGE DR,195000,6/1/2016 12:00:00 AM,Normal,184700,Dwg&Lot,1964,1396,611,9900,3,Yes,1,Single-family detached (includes detached townhouses),Split level,N Ames,201606835,2016-06-01,2016,6,1,185187.727848101,52,51~60 years,-93.628396,42.038795
534401070,1402 ARTHUR DR,119017,8/1/2016 12:00:00 AM,Abnorml,149100,Dwg&Lot,1966,1120,890,8800,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201700340,2016-08-01,2016,8,1,198767.131313131,50,41~50 years,-93.6280197,42.0397928
534401070,1402 ARTHUR DR,126900,8/1/2016 12:00:00 AM,Abnorml,149100,Dwg&Lot,1966,1120,890,8800,3,Yes,0,Single-family detached (includes detached townhouses),One story,N Ames,201700340,2016-08-01,2016,8,1,198767.131313131,50,41~50 years,-93.6280197,42.0397928
534403060,1232 20TH ST,204000,6/1/2016 12:00:00 AM,Normal,175000,Dwg&Lot,1962,1389,563,9350,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201606818,2016-06-01,2016,6,1,185187.727848101,54,51~60 years,-93.62741,42.041751
534403200,1707 NORTHWESTERN AVE,215000,10/1/2016 12:00:00 AM,Normal,200300,Dwg&Lot,1962,1679,666,8800,3,Yes,2,Single-family detached (includes detached townhouses),One story,N Ames,201610599,2016-10-01,2016,10,1,215454.136363636,54,51~60 years,-93.626143,42.039597
534403340,1810 BEL AIR DR,225500,4/1/2016 12:00:00 AM,Normal,205000,Dwg&Lot,1964,2038,544,8800,3,Yes,1,Single-family detached (includes detached townhouses),Two story,N Ames,201603773,2016-04-01,2016,4,1,199980.895522388,52,51~60 years,-93.626555,42.04025
534403420,1912 BEL AIR DR,177000,2/1/2016 12:00:00 AM,Normal,163000,Dwg&Lot,1964,1374,597,11382,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201601516,2016-02-01,2016,2,1,211082.97826087,52,51~60 years,-93.6276479,42.041437
534428090,815 NARLAND DR,181000,4/1/2016 12:00:00 AM,Normal,154000,Dwg&Lot,1959,1138,493,10382,3,Yes,0,Single-family detached (includes detached townhouses),Split level,N Ames,201603338,2016-04-01,2016,4,1,199980.895522388,57,51~60 years,-93.622262,42.04047
534451150,1422 SUMMIT AVE,145000,6/1/2016 12:00:00 AM,Normal,103900,Dwg&Lot,1940,1290,0,5350,3,Yes,0,Single-family detached (includes detached townhouses),One story,BrkSide,201605036,2016-06-01,2016,6,1,185187.727848101,76,71~80 years,-93.629344,42.036066
534453150,1402 RIDGEWOOD AVE,125000,3/1/2016 12:00:00 AM,Normal,116400,Dwg&Lot,1908,1252,0,7438,3,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,BrkSide,201603284,2016-03-01,2016,3,1,171606.488372093,108,over 100 years,-93.628077,42.03573
534476040,1519 MARSTON AVE,184000,5/1/2016 12:00:00 AM,Normal,194200,Dwg&Lot,1955,1650,1177,10060,3,Yes,2,Single-family detached (includes detached townhouses),One story,N Ames,201604108,2016-05-01,2016,5,1,188974.820754717,61,61~70 years,-93.6239669,42.037655
534476150,1315 MARSTON AVE,215000,4/1/2016 12:00:00 AM,Normal,192700,Dwg&Lot,1953,1644,1285,9600,3,Yes,2,Single-family detached (includes detached townhouses),One story,N Ames,201603336,2016-04-01,2016,4,1,199980.895522388,63,61~70 years,-93.6239499,42.035223
534476280,1504 CURTISS AVE,221000,12/1/2016 12:00:00 AM,Normal,199400,Dwg&Lot,1956,1584,1068,9600,3,Yes,2,Single-family detached (includes detached townhouses),Split level,N Ames,201612953,2016-12-01,2016,12,1,214073.829787234,60,51~60 years,-93.624399,42.036972
534477090,1423 ROOSEVELT AVE,174000,7/1/2016 12:00:00 AM,Normal,160200,Dwg&Lot,1950,1337,340,9600,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201607416,2016-07-01,2016,7,1,209734.222222222,66,61~70 years,-93.622887,42.036535
534477270,1504 MARSTON AVE,216000,4/1/2016 12:00:00 AM,Normal,185000,Dwg&Lot,1955,1661,831,9600,3,Yes,1,Single-family detached (includes detached townhouses),Split level,N Ames,201603529,2016-04-01,2016,4,1,199980.895522388,61,61~70 years,-93.623335,42.036972
534477300,1522 MARSTON AVE,176500,1/1/2016 12:00:00 AM,Normal,179000,Dwg&Lot,1956,1526,344,10060,3,Yes,0,Single-family detached (includes detached townhouses),Split level,N Ames,201600460,2016-01-01,2016,1,1,189237.188679245,60,51~60 years,-93.623339,42.037661
534478180,1330 ROOSEVELT AVE,204000,9/1/2016 12:00:00 AM,Normal,176500,Dwg&Lot,1951,1284,1089,9600,3,Yes,1,Single-family detached (includes detached townhouses),One story,N Ames,201609283,2016-09-01,2016,9,1,194895.390625,65,61~70 years,-93.622265,42.035669
535102010,2729 NORTHWOOD DR,205000,11/1/2016 12:00:00 AM,Normal,182600,Dwg&Lot,1966,1280,602,10050,3,Yes,1,Single-family detached (includes detached townhouses),Split foyer,N Ames,201612175,2016-11-01,2016,11,1,195700.491803279,50,41~50 years,-93.6177079,42.049307
